event_id,asset_id,mitre_technique,severity,detected_at,source
evt-0004697,asset-0006,T1595,Low,2026-01-13T10:08:45,firewall
evt-0004698,asset-0006,T1204,Low,2025-12-25T12:56:45,firewall
evt-0004699,asset-0006,T1592,Low,2025-12-27T10:58:11,ids
evt-0004700,asset-0006,T1499,High,2026-01-29T18:17:15,proxy
evt-0004701,asset-0006,T1087,Low,2026-01-10T06:21:43,proxy
evt-0004702,asset-0006,T1087,Low,2025-11-29T16:32:13,firewall
evt-0004703,asset-0006,T1552,High,2026-04-13T01:57:25,endpoint
evt-0004704,asset-0006,T1490,Critical,2026-03-25T18:03:33,endpoint
evt-0004705,asset-0006,T1499,High,2026-04-18T10:54:22,auth
evt-0004706,asset-0006,T1486,Critical,2025-12-18T00:14:33,proxy
evt-0004707,asset-0006,T1566,Low,2026-01-20T18:32:12,proxy
evt-0004708,asset-0006,T1078,Low,2026-03-10T09:40:30,ids
evt-0004709,asset-0006,T1204,Low,2026-05-23T16:30:18,proxy
evt-0004710,asset-0006,T1592,Low,2026-03-08T20:49:30,firewall
evt-0004711,asset-0006,T1498,High,2026-01-05T09:36:38,ids
evt-0004712,asset-0006,T1087,,2026-01-07T19:59:10,ids
evt-0004713,asset-0006,T1498,High,2026-03-25T23:32:00,proxy
evt-0004714,asset-0006,T1003,Medium,2026-04-13T04:26:42,auth
evt-0004715,asset-0006,T1566,Medium,2026-01-03T19:59:23,auth
evt-0004716,asset-0006,T1078,Low,2025-12-08T16:17:42,endpoint
evt-0004717,asset-0006,T1567,Medium,2026-01-16T12:08:14,endpoint
evt-0004718,asset-0006,T1003,High,2025-12-29T22:20:13,auth
evt-0004719,asset-0006,T1567,Critical,2026-02-02T11:02:23,auth
evt-0004720,asset-0006,T1078,Low,2026-01-28T18:49:36,ids
evt-0004721,asset-0006,T1552,Low,2025-11-11T02:46:57,
evt-0004722,asset-0006,T1078,Low,2026-04-14T22:21:04,ids
evt-0004723,asset-0006,T1005,Low,2026-02-15T13:58:32,ids
evt-0004724,asset-0006,T1005,Low,2025-11-07T13:42:33,firewall
evt-0004725,asset-0006,T1087,Low,2026-05-07T13:59:05,auth
evt-0004726,asset-0006,T1552,High,2025-12-11T17:00:06,auth
evt-0004727,asset-0006,T1490,High,2026-02-04T00:22:44,auth
evt-0004728,asset-0006,T1041,Critical,2026-03-06T20:06:31,endpoint
evt-0004729,asset-0006,T1498,High,2026-05-10T20:39:57,
evt-0004730,asset-0006,T1087,Low,2025-12-01T14:19:08,endpoint
evt-0004731,asset-0006,T1078,Low,2026-03-26T05:06:00,endpoint
evt-0004732,asset-0006,T1003,Low,2026-02-17T13:14:49,auth
evt-0004733,asset-0006,T1087,Low,2025-11-30T12:22:18,firewall
evt-0004734,asset-0006,T1210,Medium,2025-12-20T10:56:20,proxy
evt-0004735,asset-0006,T1078,Low,2025-12-25T10:51:54,endpoint
evt-0004736,asset-0006,T1592,Medium,2025-12-30T14:19:07,proxy
evt-0004737,asset-0006,T1190,Medium,2026-02-10T00:43:05,auth
evt-0004738,asset-0006,T1110,Low,2026-01-03T20:29:33,ids
evt-0004739,asset-0006,T1566,Medium,2026-03-09T18:38:18,auth
evt-0004740,asset-0006,T1486,Critical,2025-11-01T12:34:23,firewall
evt-0004741,asset-0006,T1087,Low,2026-02-19T12:26:46,firewall
evt-0004742,asset-0006,T1498,Critical,2026-04-11T06:48:28,ids
evt-0004743,asset-0006,T1087,Low,2026-01-11T05:16:51,proxy
evt-0004744,asset-0006,T1592,Medium,2025-11-07T01:19:39,ids
evt-0004745,asset-0006,T1087,Low,2026-02-16T13:20:58,firewall
evt-0004746,asset-0006,T1595,Low,2026-05-18T00:08:38,ids
evt-0004747,asset-0006,T1552,High,2026-03-31T23:39:54,auth
evt-0004748,asset-0006,T1567,High,2025-11-15T00:23:46,endpoint
evt-0004749,,T1087,Low,2025-11-13T15:49:04,proxy
evt-0004750,asset-0006,T1078,Low,2026-03-10T23:09:36,firewall
evt-0004751,asset-0006,T1078,Low,2025-12-10T19:23:34,ids
evt-0004752,asset-0006,T1498,Medium,2025-12-22T19:31:36,ids
evt-0004753,asset-0006,T1020,High,2025-12-24T16:27:05,ids
evt-0004754,asset-0006,T1003,High,2026-04-27T07:37:30,firewall
evt-0004755,asset-0006,T1046,Low,2026-02-06T01:12:58,proxy
evt-0004756,asset-0006,T1078,Medium,2025-11-21T16:17:03,proxy
evt-0004757,asset-0006,T1204,Low,2025-12-11T01:47:13,auth
evt-0004758,asset-0006,T1190,High,2025-11-20T06:20:41,endpoint
evt-0004759,asset-0006,T1078,Low,2025-11-29T06:54:23,endpoint
evt-0004760,asset-0006,T1046,Low,2025-11-16T02:48:32,auth
evt-0004761,asset-0006,T1499,Critical,2026-03-15T10:37:18,endpoint
evt-0004762,asset-0006,T1020,High,2026-03-21T09:20:37,proxy
evt-0004763,asset-0006,T1020,Medium,2025-11-13T10:23:06,ids
evt-0004764,asset-0006,T1087,Low,2026-05-22T03:34:08,firewall
evt-0004765,asset-0006,T1046,Medium,2025-12-30T22:07:53,auth
evt-0004766,asset-0006,T1489,High,2026-05-03T13:12:05,proxy
evt-0004767,asset-0006,T1490,High,2026-03-21T00:51:32,firewall
evt-0004768,asset-0006,T1110,High,2026-05-16T02:50:42,proxy
evt-0004769,asset-0006,T1498,High,2026-04-20T20:31:57,proxy
evt-0004770,asset-0006,T1078,Low,2026-01-04T23:56:27,firewall
evt-0004771,asset-0006,T1041,High,2026-04-12T10:47:06,firewall
evt-0004772,asset-0006,T1005,Low,2026-02-09T12:29:20,endpoint
evt-0004773,asset-0006,T1005,Low,2025-11-27T21:43:45,auth
evt-0004774,asset-0006,T1190,High,2026-02-12T10:12:05,ids
evt-0004775,asset-0006,T1566,Medium,2025-11-11T13:04:40,proxy
evt-0004776,asset-0006,T1005,Low,2026-02-04T03:40:49,ids
evt-0004777,asset-0006,T1087,Low,2026-05-21T13:13:51,auth
evt-0004778,asset-0006,T1110,Medium,2025-11-12T13:05:59,proxy
evt-0004779,asset-0006,T1020,High,2026-01-25T09:56:10,auth
evt-0004780,asset-0006,T1566,Medium,2026-03-03T14:55:09,auth
evt-0004781,asset-0006,T1078,Low,2025-11-21T23:29:49,auth
evt-0004782,asset-0006,T1204,High,2026-03-12T03:40:47,ids
evt-0004783,asset-0006,T1210,High,2025-12-30T00:40:19,firewall
evt-0004784,asset-0006,T1020,High,2026-03-12T14:52:19,endpoint
evt-0004785,asset-0006,T1005,Low,2026-04-02T13:57:49,ids
evt-0004786,asset-0006,T1046,Low,2025-12-28T12:21:47,firewall
evt-0004787,asset-0006,T1486,Critical,2026-01-02T21:22:51,auth
evt-0004788,asset-0006,T1567,Medium,2025-11-20T23:55:58,auth
evt-0004789,asset-0006,T1552,High,2026-02-16T04:22:04,firewall
evt-0004790,asset-0006,T1078,Low,2026-05-05T20:05:15,firewall
evt-0004791,asset-0006,T1498,Medium,2026-05-12T19:07:01,firewall
evt-0004792,asset-0006,T1005,Low,2026-01-02T08:19:18,auth
evt-0004793,asset-0006,T1110,High,2025-11-09T01:47:24,endpoint
evt-0004794,asset-0006,T1020,Low,2026-04-05T19:43:54,proxy
evt-0004795,asset-0006,T1087,Low,2025-12-02T09:04:49,endpoint
evt-0004796,asset-0006,T1204,Low,2026-03-25T18:08:48,ids
evt-0004797,asset-0006,T1005,Low,2026-05-20T07:00:24,auth
evt-0004798,asset-0006,T1110,Medium,2025-11-18T00:35:58,ids
evt-0004799,asset-0006,T1003,High,2026-05-18T03:37:52,endpoint
evt-0004800,asset-0006,T1005,Low,2026-04-26T05:18:12,auth
evt-0004801,asset-0006,T1046,Low,2026-05-03T18:30:52,auth
evt-0004802,asset-0006,T1592,Low,2026-03-09T14:24:33,firewall
evt-0004803,asset-0006,T1005,Low,2025-12-05T01:34:39,ids
evt-0004804,asset-0006,T1595,Low,2026-03-15T13:57:00,auth
evt-0004805,asset-0006,T1595,Low,2026-01-01T01:15:18,endpoint
evt-0004806,asset-0006,T1078,Low,2026-01-22T13:12:40,proxy
evt-0004807,asset-0006,T1078,Low,2026-01-17T12:54:29,ids
evt-0004808,asset-0006,T1003,High,2026-03-17T22:49:53,ids
evt-0004809,asset-0006,T1486,High,2025-11-18T19:08:09,endpoint
evt-0004810,asset-0006,T1592,Low,2026-04-10T05:31:44,firewall
evt-0004811,asset-0006,T1003,Medium,2025-11-30T10:43:18,auth
evt-0004812,asset-0006,T1041,High,2025-12-17T06:53:41,firewall
evt-0004813,asset-0006,T1499,High,2026-03-27T01:54:48,firewall
evt-0004814,asset-0006,T1087,Low,2025-12-25T12:23:06,proxy
evt-0004815,asset-0006,T1595,Medium,2026-01-06T18:13:16,endpoint
evt-0004816,asset-0006,T1498,High,2026-05-01T22:41:55,proxy
evt-0004817,asset-0006,T1567,High,2026-04-17T00:24:05,endpoint
evt-0004818,asset-0006,T1552,High,2026-04-29T18:49:47,auth
evt-0004819,asset-0006,T1498,Medium,2026-01-29T13:07:59,ids
evt-0004820,asset-0006,T1005,Low,2025-11-06T13:49:35,auth
evt-0004821,asset-0006,T1190,High,2026-01-22T06:10:37,auth
evt-0004822,asset-0006,T1566,Low,2025-12-17T06:24:04,endpoint
evt-0004823,asset-0006,T1020,High,2026-02-14T18:40:35,auth
evt-0004824,asset-0006,T1041,Critical,2025-11-28T07:34:54,auth
evt-0004825,asset-0006,T1046,Low,2025-12-18T20:15:14,endpoint
evt-0004826,asset-0006,T1566,Medium,2026-03-22T08:11:33,ids
evt-0004827,asset-0006,T1087,Low,2025-11-04T15:00:43,proxy
evt-0004828,asset-0006,T1003,High,2026-03-20T06:21:43,firewall
evt-0004829,asset-0006,T1595,Low,2025-12-27T10:46:23,firewall
evt-0004830,asset-0006,T1110,Low,2025-11-07T07:09:16,proxy
evt-0004831,asset-0006,T1592,Low,2026-03-09T19:32:28,
evt-0004832,asset-0006,T1592,Low,2026-03-08T20:49:37,proxy
evt-0004833,asset-0006,T1490,Critical,2025-11-03T19:00:39,endpoint
evt-0004834,asset-0006,T1499,Medium,2026-03-08T03:40:46,endpoint
evt-0004835,asset-0006,T1566,Medium,2025-11-05T09:35:01,ids
evt-0004836,asset-0006,T1110,Medium,2026-04-27T01:35:48,endpoint
evt-0004837,asset-0006,T1498,High,2025-12-23T05:26:24,firewall
evt-0004838,asset-0006,T1046,Low,2026-02-15T05:55:33,auth
evt-0004839,asset-0006,T1595,Low,2026-05-28T04:05:25,ids
evt-0004840,asset-0006,T1489,Critical,2026-04-16T08:15:00,ids
evt-0004841,asset-0006,T1595,Low,2026-04-05T20:30:04,endpoint
evt-0004842,asset-0006,T1046,Low,2026-01-27T12:52:06,endpoint
evt-0004843,asset-0006,T1046,Low,2026-02-15T04:17:46,auth
evt-0004844,asset-0006,T1204,Medium,2025-12-15T06:16:12,endpoint
evt-0004845,asset-0006,T1489,High,2026-04-11T16:15:13,ids
evt-0004846,asset-0006,T1567,Critical,2026-03-05T21:28:13,ids
evt-0004847,asset-0006,T1567,Medium,2026-05-31T21:19:55,proxy
evt-0004848,asset-0006,T1078,Low,2026-03-26T00:16:22,auth
evt-0004849,asset-0006,T1498,High,2026-04-16T16:07:15,ids
evt-0004850,asset-0006,T1498,Critical,2026-04-01T15:24:41,proxy
evt-0004851,asset-0006,T1498,Medium,2026-05-10T07:33:51,proxy
evt-0004852,asset-0006,T1110,Low,2026-04-08T10:00:32,proxy
evt-0004853,asset-0006,T1078,Low,2026-01-15T17:01:10,firewall
evt-0004854,asset-0006,T1078,Low,2026-04-20T00:50:34,firewall
evt-0004855,asset-0006,T1078,Low,2026-02-24T05:25:59,firewall
evt-0004856,asset-0006,T1190,Low,2026-02-08T10:43:13,endpoint
evt-0004857,asset-0006,T1078,Low,2026-05-22T21:51:51,proxy
evt-0004858,asset-0006,T1592,Low,2025-12-30T10:31:09,ids
evt-0004859,asset-0006,T1486,Critical,2026-04-10T07:36:51,firewall
evt-0004860,asset-0006,T1003,High,2025-11-26T18:32:56,ids
evt-0004861,asset-0006,T1595,Low,2026-01-31T22:06:16,endpoint
evt-0004862,asset-0006,T1005,Low,2026-03-02T23:11:55,auth
evt-0004863,asset-0006,T1005,Low,2026-05-12T13:33:49,endpoint
evt-0004864,asset-0006,T1005,Low,2026-03-29T16:06:39,endpoint
evt-0004865,asset-0006,T1499,Medium,2026-01-17T15:11:14,firewall
evt-0004866,,T1566,High,2026-05-18T12:02:35,auth
evt-0004867,asset-0006,T1486,Critical,2025-12-20T11:10:07,firewall
evt-0004868,asset-0006,T1595,Low,2026-04-15T14:09:25,firewall
evt-0004869,,T1498,Medium,2026-04-02T22:49:58,endpoint
evt-0004870,asset-0006,T1005,Low,2026-01-22T20:52:33,ids
evt-0004871,asset-0006,T1204,Medium,2025-11-14T08:33:43,ids
evt-0004872,asset-0006,T1078,Low,2026-03-29T12:53:33,ids
evt-0004873,asset-0006,T1566,Medium,2026-03-19T19:16:40,
evt-0004874,asset-0006,T1087,Low,2026-04-22T23:40:38,
evt-0004875,asset-0006,T1204,High,2026-05-03T19:43:04,ids
evt-0004876,asset-0006,T1087,Low,2025-11-20T11:13:31,auth
evt-0004877,asset-0006,T1005,Low,2025-12-05T01:41:11,auth
evt-0004878,asset-0006,T1210,Medium,2026-02-07T04:44:52,proxy
evt-0004879,asset-0006,T1499,Medium,2026-01-25T03:11:36,auth
evt-0004880,asset-0006,T1078,Low,2026-04-29T14:17:22,ids
evt-0004881,asset-0006,T1078,Low,2026-03-26T17:06:04,auth
evt-0004882,asset-0006,T1499,High,2025-12-21T16:05:54,proxy
evt-0004883,asset-0006,T1204,Low,2026-01-17T12:51:39,ids
evt-0004884,asset-0006,T1087,Low,2026-02-13T00:46:01,auth
evt-0004885,asset-0006,T1078,Low,2026-03-01T19:31:23,proxy
evt-0004886,asset-0006,T1567,High,2026-02-24T13:36:43,firewall
evt-0004887,asset-0006,T1210,High,2026-03-24T22:53:14,proxy
evt-0004888,asset-0006,T1486,High,2026-05-06T10:48:36,proxy
evt-0004889,asset-0006,T1595,Low,2025-12-08T18:19:32,endpoint
evt-0004890,asset-0006,T1486,Medium,2026-02-20T09:13:24,firewall
evt-0004891,asset-0006,T1552,Medium,2026-01-14T23:35:21,auth
evt-0004892,asset-0006,T1498,High,2026-02-16T23:49:31,ids
evt-0004893,asset-0006,T1486,Critical,2025-11-05T20:38:22,endpoint
evt-0004894,asset-0006,T1005,Low,2026-04-11T18:29:47,firewall
evt-0004895,asset-0006,T1204,Medium,2025-11-27T20:45:50,ids
evt-0004896,asset-0006,T1046,Low,2026-03-19T15:21:31,ids
evt-0004897,asset-0006,T1499,Critical,2026-01-12T19:25:00,
evt-0004898,asset-0006,T1003,Medium,2025-11-14T17:38:18,proxy
evt-0004899,asset-0006,T1204,Low,2025-11-16T07:37:47,proxy
evt-0004900,asset-0006,T1210,High,2026-05-18T21:18:08,ids
evt-0004901,asset-0006,T1498,Medium,2026-03-23T20:18:57,auth
evt-0004902,asset-0006,T1078,Low,2026-05-19T07:53:10,auth
evt-0004903,asset-0006,T1552,,2026-04-21T13:58:18,auth
evt-0004904,asset-0006,T1078,Medium,2026-05-24T21:08:14,endpoint
evt-0004905,asset-0006,T1078,Low,2025-11-04T19:55:17,endpoint
evt-0004906,asset-0006,T1499,Medium,2026-03-05T10:55:55,proxy
evt-0004907,asset-0006,T1005,Low,2026-04-02T14:11:30,firewall
evt-0004908,asset-0006,T1078,Low,2025-11-13T08:08:08,ids
evt-0004909,asset-0006,T1003,Critical,2025-12-21T13:25:02,auth
evt-0004910,asset-0006,T1110,High,2025-12-09T14:05:01,firewall
evt-0004911,asset-0006,T1595,Low,2026-04-18T15:47:29,auth
evt-0004912,asset-0006,T1489,Medium,2026-04-02T18:14:34,endpoint
evt-0004913,asset-0006,T1552,Medium,2026-03-06T13:04:47,auth
evt-0004914,asset-0006,T1005,Low,2026-02-23T06:31:15,proxy
evt-0004915,asset-0006,T1078,Low,2026-04-17T11:48:15,firewall
evt-0004916,asset-0006,T1190,Low,2026-04-01T19:22:35,proxy
evt-0004917,asset-0006,T1486,High,2026-01-24T13:00:08,firewall
evt-0004918,asset-0006,T1005,Low,2026-01-09T11:33:14,auth
evt-0004919,asset-0006,T1595,Low,2026-01-28T09:53:04,auth
evt-0004920,asset-0006,T1486,High,2025-12-05T06:36:31,endpoint
evt-0004921,asset-0006,T1210,Low,2026-03-01T21:28:19,proxy
evt-0004922,asset-0006,T1003,Medium,2026-05-12T10:19:32,auth
evt-0004923,asset-0006,T1078,Low,2025-11-15T02:57:00,proxy
evt-0004924,asset-0006,T1087,Low,2025-12-10T10:08:36,endpoint
evt-0004925,asset-0006,T1566,Medium,2025-12-16T05:41:19,auth
evt-0004926,asset-0006,T1498,Critical,2025-11-17T19:48:26,firewall
evt-0004927,asset-0006,T1005,Low,2026-04-30T12:24:54,auth
evt-0004928,asset-0006,T1489,High,2025-12-16T08:28:56,ids
evt-0004929,asset-0006,T1592,Medium,2026-01-30T19:10:25,proxy
evt-0004930,asset-0006,T1005,Low,2026-04-26T07:04:38,auth
evt-0004931,asset-0006,T1078,Low,2025-11-05T22:10:30,auth
evt-0004932,asset-0006,T1498,High,2026-05-31T07:27:50,firewall
evt-0004933,asset-0006,T1078,Low,2026-03-17T01:47:10,proxy
evt-0004934,asset-0006,T1110,Medium,2026-01-12T18:49:56,ids
evt-0004935,asset-0006,T1003,Low,2026-03-31T22:16:36,firewall
evt-0004936,asset-0006,T1567,High,2026-05-13T01:54:18,auth
evt-0004937,asset-0006,T1566,Low,2026-04-16T04:26:08,ids
evt-0004938,asset-0006,T1595,Low,2026-04-28T09:33:31,endpoint
evt-0004939,asset-0006,T1566,Medium,2026-05-14T19:41:28,auth
evt-0004940,asset-0006,T1005,Low,2025-11-15T22:48:18,proxy
evt-0004941,asset-0006,T1595,Low,2026-02-21T22:16:36,auth
evt-0004942,asset-0006,T1078,Low,2026-04-22T17:56:59,auth
evt-0004943,asset-0006,T1595,Low,2025-12-22T19:53:24,auth
evt-0004944,asset-0006,T1552,Critical,2025-11-04T05:12:03,firewall
evt-0004945,asset-0006,T1566,Low,2025-11-21T00:53:51,firewall
evt-0004946,asset-0006,T1499,High,2026-05-10T19:01:21,ids
evt-0004947,asset-0006,T1489,Critical,2026-02-01T15:38:47,endpoint
evt-0004948,asset-0006,T1204,High,2025-12-17T16:50:50,firewall
evt-0004949,asset-0006,T1087,Medium,2026-04-14T07:01:46,ids
evt-0004950,asset-0006,T1005,Low,2026-05-31T03:26:09,proxy
evt-0004951,asset-0006,T1552,High,2026-05-24T06:25:16,
evt-0004952,asset-0006,T1078,Low,2026-02-23T09:34:05,firewall
evt-0004953,asset-0006,T1592,Low,2026-05-20T22:16:39,auth
evt-0004954,asset-0006,T1592,Low,2026-02-27T16:55:10,endpoint
evt-0004955,asset-0006,T1595,Low,2026-05-28T14:54:49,firewall
evt-0004956,asset-0006,T1020,High,2025-11-02T23:39:41,ids
evt-0004957,asset-0006,T1210,High,2025-12-19T09:31:25,proxy
evt-0004958,asset-0006,T1567,High,2026-05-04T10:00:40,auth
evt-0004959,asset-0006,T1552,Medium,2026-02-15T20:04:11,endpoint
evt-0004960,asset-0006,T1566,Medium,2026-05-08T18:15:10,auth
evt-0004961,asset-0006,T1005,Low,2026-01-24T15:54:12,ids
evt-0004962,asset-0006,T1595,Medium,2026-01-22T02:10:07,endpoint
evt-0004963,asset-0006,T1087,Low,2026-05-14T01:47:53,firewall
evt-0004964,asset-0006,T1005,Low,2026-04-28T17:02:27,proxy
evt-0004965,asset-0006,T1078,Low,2025-11-09T14:50:47,firewall
evt-0004966,asset-0006,T1110,High,2026-01-04T13:21:57,ids
evt-0004967,asset-0006,T1190,High,2026-03-21T20:08:11,ids
evt-0004968,asset-0006,T1087,Low,2026-04-16T07:42:46,firewall
evt-0004969,asset-0006,T1595,Low,2025-12-30T14:49:28,endpoint
evt-0004970,asset-0006,T1041,High,2025-11-16T12:40:32,ids
evt-0004971,asset-0006,T1592,Low,2026-05-27T17:31:52,firewall
evt-0004972,asset-0006,T1595,Low,2026-01-05T19:38:06,ids
evt-0004973,asset-0006,T1499,High,2026-01-24T03:25:41,auth
evt-0004974,asset-0006,T1566,Low,2026-05-04T16:40:52,auth
evt-0004975,asset-0006,T1087,Low,2025-12-26T00:14:46,proxy
evt-0004976,asset-0006,T1592,Low,2025-11-08T21:57:45,auth
evt-0004977,asset-0006,T1499,Medium,2025-11-07T21:43:44,firewall
evt-0004978,asset-0006,T1566,Low,2026-03-09T17:03:47,
evt-0004979,asset-0006,T1498,Medium,2026-02-09T09:13:29,
evt-0004980,asset-0006,T1005,Low,2026-02-15T18:17:50,proxy
evt-0004981,asset-0006,T1041,High,2026-05-31T21:25:31,auth
evt-0004982,asset-0006,T1110,High,2026-04-25T23:58:36,firewall
evt-0004983,asset-0006,T1020,Medium,2026-05-18T06:05:17,proxy
evt-0004984,asset-0006,T1486,High,2026-03-02T00:17:04,auth
evt-0004985,asset-0006,T1552,Medium,2026-04-04T20:55:51,endpoint
evt-0004986,asset-0006,T1087,Low,2026-02-20T00:47:11,proxy
evt-0004987,asset-0006,T1005,Low,2025-11-21T19:08:07,firewall
evt-0004988,asset-0006,T1046,Medium,2026-05-15T08:24:13,ids
evt-0004989,asset-0006,T1498,Low,2025-11-27T21:56:00,ids
evt-0004990,asset-0006,T1005,Low,2025-11-30T06:50:10,proxy
evt-0004991,asset-0006,T1204,Medium,2025-11-11T07:47:15,firewall
evt-0004992,asset-0006,T1110,Medium,2026-05-22T21:34:27,auth
evt-0004993,asset-0006,T1210,High,2026-05-05T04:59:34,auth
evt-0004994,asset-0006,T1110,Medium,2026-01-19T07:32:06,proxy
evt-0004995,asset-0006,T1210,High,2026-01-31T13:12:08,endpoint
evt-0004996,asset-0006,T1552,Low,2026-05-18T13:57:26,auth
evt-0004997,asset-0006,T1499,High,2026-03-19T08:08:35,proxy
evt-0004998,asset-0006,T1210,Medium,2026-05-13T23:37:57,proxy
evt-0004999,asset-0006,T1087,Low,2026-03-08T05:54:12,auth
evt-0005000,asset-0006,T1592,Low,2026-02-10T15:27:38,endpoint
evt-0005001,asset-0006,T1210,Medium,2025-12-07T02:42:21,ids
evt-0005002,asset-0006,T1595,Low,2026-05-12T21:04:16,proxy
evt-0005003,asset-0006,T1020,High,2026-02-10T13:05:43,endpoint
evt-0005004,asset-0006,T1552,Medium,2026-05-30T07:17:36,firewall
evt-0005005,asset-0006,T1005,Low,2026-05-29T09:12:25,proxy
evt-0005006,asset-0006,T1005,Low,2026-03-11T15:58:33,proxy
evt-0005007,asset-0006,T1498,Medium,2026-02-06T10:22:26,endpoint
evt-0005008,asset-0006,T1204,Medium,2025-12-27T09:12:41,auth
evt-0005009,asset-0006,T1498,High,2025-12-13T18:57:40,firewall
evt-0005010,asset-0006,T1190,Low,2025-11-14T14:19:14,firewall
evt-0005011,asset-0006,T1078,Low,2025-11-09T21:05:54,endpoint
evt-0005012,asset-0006,T1595,Medium,2026-01-02T23:11:48,endpoint
evt-0005013,asset-0006,T1489,High,2025-12-31T19:58:58,auth
evt-0005014,asset-0006,T1041,Critical,2026-05-31T13:51:51,proxy
evt-0005015,asset-0006,T1486,High,2026-05-28T19:26:44,auth
evt-0005016,asset-0006,T1190,High,2026-04-28T05:11:20,proxy
evt-0005017,asset-0006,T1486,Critical,2026-02-09T08:09:28,ids
evt-0005018,asset-0006,T1592,Low,2025-11-27T02:21:23,auth
evt-0005019,asset-0006,T1204,Medium,2026-04-08T01:43:25,auth
evt-0005020,asset-0006,T1041,High,2026-04-01T22:59:05,ids
evt-0005021,asset-0006,T1592,Medium,2026-02-16T07:28:05,proxy
evt-0005022,asset-0006,T1005,Low,2025-12-08T05:38:31,firewall
evt-0005023,asset-0006,T1003,High,2026-05-28T21:50:39,firewall
evt-0005024,asset-0006,T1499,Critical,2025-11-12T00:48:39,firewall
evt-0005025,asset-0006,T1003,Medium,2025-11-07T15:46:21,firewall
evt-0005026,asset-0006,T1110,Medium,2026-01-16T06:55:24,proxy
evt-0005027,asset-0006,T1499,Critical,2026-01-03T12:08:16,auth
evt-0005028,asset-0006,T1210,Medium,2026-03-12T16:29:16,endpoint
evt-0005029,asset-0006,T1595,,2026-05-01T01:52:25,auth
evt-0005030,asset-0006,T1087,Low,2026-03-30T12:37:22,proxy
evt-0005031,asset-0006,T1078,Low,2026-01-05T12:22:14,proxy
evt-0005032,asset-0006,T1552,High,2026-05-28T07:06:42,firewall
evt-0005033,asset-0006,T1046,Low,2026-05-15T17:42:30,proxy
evt-0005034,asset-0006,T1499,High,2026-03-13T20:25:07,endpoint
evt-0005035,asset-0006,T1078,Low,2025-12-25T20:16:52,firewall
evt-0005036,asset-0006,T1204,Medium,2026-05-21T21:52:06,auth
evt-0005037,asset-0006,T1041,Medium,2026-01-25T23:22:41,proxy
evt-0005038,asset-0006,T1204,Low,2026-05-27T06:55:57,ids
evt-0005039,asset-0006,T1078,Low,2025-11-20T02:02:50,auth
evt-0005040,asset-0006,T1566,Medium,2026-01-05T03:13:33,endpoint
evt-0005041,asset-0006,T1046,Low,2026-05-01T06:10:15,firewall
evt-0005042,asset-0006,T1087,Low,2025-11-28T04:14:59,endpoint
evt-0005043,asset-0006,T1078,Low,2026-05-13T03:29:09,endpoint
evt-0005044,asset-0006,T1592,Low,2026-01-22T00:24:08,proxy
evt-0005045,asset-0006,T1566,Medium,2026-03-26T23:58:44,auth
evt-0005046,asset-0006,T1087,Low,2026-03-23T12:07:29,endpoint
evt-0005047,asset-0006,T1046,Low,2026-04-13T02:10:06,auth
evt-0005048,asset-0006,T1210,Medium,2026-02-19T02:26:39,endpoint
evt-0005049,asset-0006,T1490,Critical,2026-03-15T21:57:00,auth
